-0.0600000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.83893,128.1745,121.63087,115.08054,108.42953,101.7047,95.10067,88.409393,81.711411,75.060402,68.489929,61.81879,54.900002,48.315437,41.618793,34.889935,28.378523,21.651007,14.963758,8.3651009,1.7937584,-5.1247649,-11.789262,-18.087919,-24.792618,-31.497316,-38.09396,-44.745636,-51.412079,-58.036911,-64.637581,-71.275169,-77.966446,-84.724831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.78523,128.20805,121.67785,115.04027,108.28859,101.73154,95,88.315437,81.718124,75.08725,68.442955,61.738255,54.897316,48.250336,41.570469,34.90134,28.246309,21.608053,15.039598,8.4456377,1.4661745,-5.0441608,-11.447651,-18.122818,-24.771141,-31.396645,-38.012753,-44.773827,-51.408054,-58.048321,-64.657715,-71.362419,-78.10067,-84.691277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.79866,128.28188,121.62416,114.93288,108.31544,101.58389,94.932884,88.295303,81.711411,75.060402,68.315437,61.724831,54.844296,48.209396,41.562416,34.918793,28.281208,21.666443,15.022819,8.1147652,1.4949664,-4.8442955,-11.486577,-18.175838,-24.709396,-31.462416,-38.147652,-44.76577,-51.400673,-58.09396,-64.724831,-71.449661,-78.067116,-84.785233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.95302,128.31543,121.61074,114.98658,108.28859,101.62416,95,88.402687,81.738258,75.026848,68.449661,61.771812,54.904026,48.267784,41.659061,34.862415,28.377851,21.730202,14.809396,8.2523489,1.8364429,-4.7943625,-11.45302,-18.057718,-24.637585,-31.466442,-38.041611,-44.713425,-51.381207,-58.091274,-64.765099,-71.395973,-78.067116,-84.758392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.62416,134.91946,128.21477,121.60403,114.89262,108.24832,101.56376,95.020134,88.355705,81.644295,75.08725,68.436241,61.731544,54.895973,48.278522,41.591274,34.912079,28.311409,21.469799,14.948994,8.4530201,1.778859,-4.80302,-11.398658,-18.044966,-24.812752,-31.402685,-38.068455,-44.734898,-51.478523,-58.179867,-64.765099,-71.436241,-78.093956,-84.832214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.8792,128.28188,121.57047,114.90604,108.28188,101.73154,95.046982,88.315437,81.744965,75.080536,68.442955,61.81879,54.893959,48.238255,41.657719,35.002686,28.181208,21.700001,15.152349,8.52349,1.8380537,-4.7010736,-11.405369,-18.077181,-24.628859,-31.393288,-38.022148,-44.777851,-51.474495,-58.106041,-64.778526,-71.429527,-78.114098,-84.738258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.85905,128.18121,121.53691,114.8792,108.30202,101.66443,94.953018,88.342285,81.657715,75.006714,68.402687,61.765102,54.820133,48.238926,41.587921,34.706039,28.321476,21.775839,15.096644,8.4590607,1.8465101,-4.736577,-11.466443,-18.031544,-24.681879,-31.40604,-38.146309,-44.847652,-51.486576,-58.14698,-64.771812,-71.489929,-78.120804,-84.865768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.83893,128.18121,121.56376,114.97315,108.2953,101.64429,95.006714,88.335571,81.724831,75.060402,68.436241,61.758389,54.85973,48.293961,41.39933,34.954361,28.489262,21.791275,15.167786,8.5221472,1.8598658,-4.7954364,-11.349665,-18.013422,-24.640268,-31.451677,-38.18121,-44.816109,-51.473156,-58.132214,-64.81208,-71.436241,-78.10067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.14095,121.59061,114.92618,108.2349,101.63087,94.979866,88.315437,81.691277,75.033554,68.395973,61.81208,54.859062,48.107384,41.603355,35.043625,28.431543,21.77651,15.224833,8.5718117,1.8031543,-4.7487922,-11.406712,-18.049664,-24.750336,-31.53557,-38.156376,-44.848991,-51.536243,-58.225502,-64.765099,-71.503357,-78.161072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.27516,121.63087,114.91946,108.35571,101.67785,95.026848,88.442955,81.758392,75.026848,68.463089,61.859062,54.761745,48.297985,41.723492,35.043625,28.518122,21.880537,15.226174,8.5080538,1.9708054,-4.6912751,-11.32349,-18.050335,-24.769798,-31.453691,-38.156376,-44.824833,-51.550335,-58.185905,-64.8255,-71.496643,-78.161072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.21477,121.57718,114.95973,108.26846,101.61745,95.006714,88.362419,81.657715,75.093956,68.422821,61.617451,54.902683,48.326847,41.674496,35.024162,28.453691,21.879194,15.119463,8.5449667,1.8483893,-4.6972485,-11.44698,-18.187248,-24.800671,-31.548994,-38.210739,-44.905369,-51.508053,-58.174496,-64.838928,-71.510071,-78.208054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.20134,121.61745,114.98658,108.2953,101.69798,95.073822,88.395973,81.724831,75.060402,68.322151,61.81879,55.023491,48.472485,41.765102,35.114765,28.634228,21.868456,15.248993,8.6013422,1.9842281,-4.7406039,-11.478523,-18.067114,-24.830202,-31.498657,-38.24094,-44.827518,-51.552349,-58.199329,-64.805367,-71.536911,-78.18792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0599999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.24161,121.65771,114.93288,108.33557,101.68456,94.98658,88.362419,81.684563,74.966446,68.476509,61.939598,55.07114,48.434898,41.725502,35.102684,28.444296,21.915436,15.247651,8.5651007,1.8687919,-4.8331542,-11.450336,-18.152349,-24.788591,-31.532215,-38.186577,-44.882549,-51.536911,-58.260403,-64.892616,-71.550339,-78.281876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.23489,121.56376,114.99329,108.31544,101.61074,94.979866,88.234901,81.597313,75.093956,68.503357,61.865772,54.978523,48.38792,41.793289,35.077183,28.574497,21.875168,15.198658,8.5114098,1.7510738,-4.8330874,-11.55906,-18.118792,-24.846979,-31.568457,-38.292618,-44.877182,-51.599327,-58.295303,-64.906044,-71.657715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.23489,121.65101,114.99329,108.26174,101.66443,94.939598,88.295303,81.79866,75.154366,68.550339,61.919464,55.174496,48.498657,41.773827,35.151009,28.591946,21.906712,15.178523,8.4604025,1.8402685,-4.8497987,-11.428188,-18.195972,-24.815435,-31.559732,-38.223492,-44.885235,-51.577854,-58.264431,-64.959732,-71.644295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.28859,121.61074,114.8792,108.30872,101.5302,94.89933,88.436241,81.81208,75.208054,68.536911,61.926174,55.116779,48.410069,41.844967,35.091946,28.534899,21.798658,15.066442,8.4590607,1.7932886,-4.815906,-11.548322,-18.20067,-24.912081,-31.583893,-38.220135,-44.989933,-51.585907,-58.275841,-64.885902,-71.657715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.30202,121.59731,114.91946,108.22147,101.54362,95.08725,88.483223,81.879196,75.234901,68.637581,62.026844,55.139599,48.497986,41.826176,35.184563,28.54698,21.763086,15.140268,8.4496641,1.8373154,-4.7940269,-11.546309,-18.218792,-24.880537,-31.522148,-38.273155,-44.930202,-51.713425,-58.273827,-64.919464,-71.590607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.57718,114.74496,108.13423,101.67114,95.114098,88.496643,81.832214,75.241608,68.610741,61.99329,55.127518,48.453022,41.802013,35.10067,28.432886,21.758389,15.12953,8.4255037,1.717651,-4.8510737,-11.557718,-18.209396,-24.849665,-31.620806,-38.308723,-45.017448,-51.636913,-58.373825,-64.939598,-71.563759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.44296,114.85906,108.41611,101.80537,95.181206,88.550339,81.953018,75.308723,68.691277,62.026844,55.149666,48.516777,41.839596,35.058388,28.476511,21.80604,15.112752,8.4617453,1.823557,-4.841208,-11.52349,-18.189934,-24.87047,-31.581207,-38.331543,-44.920135,-51.678524,-58.302013,-64.859062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.48993,115.02013,108.43624,101.84563,95.1745,88.516777,81.932884,75.328857,68.657715,61.973156,55.118122,48.44698,41.76376,35.068455,28.437584,21.72349,15.071812,8.4053688,1.7157718,-4.8335571,-11.549664,-18.272484,-24.903357,-31.726845,-38.295975,-45.000671,-51.646309,-58.251678,-64.859062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.71141,115.14765,108.51678,101.89933,95.248322,88.651009,81.966446,75.422821,68.630875,62.080536,55.124832,48.4953,41.769127,35.061073,28.491276,21.732214,15.124832,8.4221478,1.8020805,-4.8026175,-11.554362,-18.222818,-24.985907,-31.595303,-38.294632,-44.948322,-51.547649,-58.226845,-64.838928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.78523,115.16107,108.53691,101.8792,95.302017,88.657715,82.026848,75.322151,68.684563,61.959732,54.994633,48.385235,41.730873,35.034901,28.378523,21.772484,15.081208,8.4302015,1.7705369,-4.8780537,-11.58255,-18.35906,-24.950336,-31.643623,-38.326176,-44.904026,-51.483223,-58.27047,-64.81208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.30872,108.57718,101.96645,95.315437,88.684563,81.993286,75.422821,68.677849,62.033558,55.124832,48.448322,41.77718,35.033558,28.500671,21.716778,15.112752,8.4731541,1.6979195,-4.8786578,-11.614094,-18.224161,-24.93557,-31.659731,-38.230873,-44.867115,-51.499329,-58.138256,-64.838928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.28188,108.63758,101.91946,95.355705,88.590607,81.993286,75.288589,68.597313,61.966442,55.031544,48.427517,41.744965,35.036911,28.486578,21.746309,15.05839,8.3932886,1.7326175,-4.9302683,-11.596644,-18.334229,-25.012753,-31.560402,-38.196644,-44.904026,-51.525505,-58.193958,-64.872482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.30202,108.62416,102.0604,95.275169,88.684563,81.953018,75.288589,68.657715,61.979866,55.110065,48.444294,41.786575,35.040268,28.495302,21.772484,15.073154,8.4134226,1.6928859,-4.8582549,-11.615437,-18.279194,-24.797987,-31.544966,-38.216778,-44.846981,-51.475838,-58.185905,-64.838928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.27517,108.69798,101.95973,95.335571,88.604027,81.993286,75.308723,68.570473,61.932884,55.034901,48.428188,41.719463,35.084564,28.455034,21.698658,15.095302,8.3174496,1.6938926,-5.0002012,-11.639597,-18.172483,-24.783892,-31.623489,-38.232216,-44.890606,-51.515438,-58.210739,-64.91275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.26846,108.58389,101.95973,95.281876,88.577179,81.973152,75.221474,68.577179,61.932884,55.020805,48.330872,41.755035,34.995972,28.31745,21.726175,15.010738,8.3724833,1.629396,-4.9293289,-11.555034,-18.155704,-24.852348,-31.545637,-38.220806,-44.900673,-51.548992,-58.295303,-64.865768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.32215,108.65771,101.96645,95.261742,88.624161,81.91275,75.295303,68.590607,61.979866,55.084564,48.430874,41.724159,35.015438,28.372482,21.692617,15.01208,8.4020138,1.7092618,-4.8175168,-11.474497,-18.209396,-24.808725,-31.544294,-38.204025,-44.835571,-51.548321,-58.212082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.59061,101.89933,95.268456,88.550339,81.946312,75.221474,68.583893,61.919464,55.066444,48.344967,41.693287,34.989262,28.331543,21.669798,14.952349,8.3281879,1.7208725,-4.7890606,-11.556376,-18.238926,-24.849665,-31.625504,-38.239597,-44.956375,-51.581207,-58.291946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.61745,101.98658,95.221474,88.597313,81.939598,75.302017,68.583893,61.99329,55.060402,48.35302,41.705368,34.957718,28.404697,21.653021,15.046309,8.4228191,1.872349,-4.8452349,-11.561745,-18.173155,-24.810738,-31.681879,-38.261074,-44.875168,-51.602684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.66443,101.89933,95.261742,88.590607,81.939598,75.214767,68.597313,61.932884,54.936241,48.346981,41.659733,34.940941,28.299999,21.654362,15.080537,8.510067,1.7022818,-4.8898659,-11.524832,-18.185905,-24.831543,-31.591274,-38.238926,-44.978523,-51.618122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.92618,95.275169,88.610741,81.946312,75.302017,68.577179,61.859062,54.992619,48.346981,41.700001,34.947651,28.478523,21.756376,15.179194,8.4436245,1.7987249,-4.8398657,-11.463087,-18.157719,-24.830872,-31.559061,-38.253693,-44.912079,-51.661743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.94631,95.261742,88.563759,81.946312,75.181206,68.523491,61.932884,54.989262,48.319462,41.679195,34.974495,28.427517,21.850336,15.081208,8.4429531,1.7329531,-4.8506041,-11.557047,-18.234228,-24.926846,-31.655704,-38.272484,-45.016777,-51.638927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.90604,95.261742,88.637581,81.919464,75.241608,68.577179,61.872482,54.971142,48.319462,41.662415,35.01141,28.530872,21.775839,15.110067,8.4402685,1.7751007,-4.832819,-11.491275,-18.179865,-24.84631,-31.591946,-38.279865,-44.920135,-51.508053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.90604,95.255035,88.563759,81.865768,75.208054,68.469795,61.845638,54.875168,48.355705,41.692619,35.059059,28.420805,21.815435,15.116107,8.4167786,1.8014765,-4.9080539,-11.568457,-18.22349,-24.946308,-31.670469,-38.34631,-44.91745,-51.654362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.97315,95.275169,88.557045,81.892616,75.120804,68.510071,61.885906,54.98859,48.345638,41.810738,34.978523,28.52416,21.830872,15.132886,8.4684563,1.7769128,-4.8071141,-11.571141,-18.22953,-24.864429,-31.614765,-38.216778,-44.931545,-51.473827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.91946,95.20134,88.516777,81.838928,75.18792,68.476509,61.919464,55.040939,48.419464,41.695301,35.127518,28.473154,21.769127,15.091947,8.4013424,1.7577181,-4.8888593,-11.561074,-18.348993,-24.932215,-31.551006,-38.289261,-44.842281,-51.620804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.85906,95.194633,88.483223,81.852348,75.234901,68.624161,61.892616,55.037582,48.317451,41.784565,35.023491,28.393288,21.697315,14.942953,8.297987,1.6659061,-4.9544969,-11.675168,-18.310066,-24.906712,-31.669128,-38.218792,-45.01141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.85235,95.140938,88.530205,81.838928,75.322151,68.604027,61.966442,55.05302,48.478523,41.720135,34.989933,28.424162,21.704699,15.061745,8.3516779,1.7082551,-4.9689932,-11.693289,-18.150335,-24.899328,-31.520134,-38.241611,-44.905369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.140938,88.503357,81.946312,75.161072,68.597313,61.892616,55.081207,48.344296,41.681881,34.98188,28.362415,21.687248,14.973154,8.3456373,1.5479195,-4.8982549,-11.491275,-18.310738,-24.882551,-31.642282,-38.230873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.630875,81.932884,75.369125,68.550339,62.00671,55.045639,48.384563,41.830872,34.991276,28.481209,21.630873,15.010738,8.3932886,1.7836913,-4.8142281,-11.632215,-18.113422,-24.862415,-31.530872,-38.244965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.550339,81.966446,75.248322,68.610741,61.919464,54.98859,48.436913,41.738255,34.866444,28.395302,21.648993,14.895973,8.3932886,1.7495973,-4.9428859,-11.436913,-18.258389,-24.851007,-31.617449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.953018,75.281876,68.577179,61.919464,55.09866,48.40604,41.695972,34.906712,28.375168,21.675838,15.097316,8.4563761,1.7602013,-4.7935572,-11.574496,-18.156376,-24.81745,-31.618792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.583893,81.959732,75.288589,68.543625,61.892616,54.940269,48.3349,41.655033,34.900673,28.330202,21.718792,15.097316,8.4181204,1.7893288,-4.9440942,-11.513423,-18.279194,-24.893288,-31.557047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.684563,81.993286,75.255035,68.510071,61.885906,54.962418,48.249664,41.651009,34.967113,28.446308,21.75906,15.104698,8.4657717,1.6934228,-4.8187246,-11.542953,-18.258389,-24.793961,-31.473825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
